query_hist,current_time,生成结果
下周二全天优化搜索引擎关键词,2025-06-28 02:01:52,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""优化搜索引擎关键词"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 08:00:00"",""end_time"":""2025-07-01 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 02:01:52""}}"
后天中午十一点半接孩子,2025-06-28 02:21:39,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""接孩子"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""十一点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 11:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 02:21:39""}}"
明天早上8点市场推广费用审核会议,2025-06-28 04:32:49,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""市场推广费用审核会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""早上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 08:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 04:32:49""}}"
记一下周五晚上7点地坛公园相亲,2025-06-28 04:43:02,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""地坛公园相亲"",""place"":""地坛公园"",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 04:43:02""}}"
下周四全天需求评审,2025-06-28 04:50:00,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""需求评审"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 08:00:00"",""end_time"":""2025-07-03 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 04:50:00""}}"
周五下午四点检修网络线路故障,2025-06-28 06:55:39,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""检修网络线路故障"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""下午四点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 06:55:39""}}"
本月15号清洗衣物，到时提醒我一下,2025-06-28 06:59:11,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""家务"",""content"":""清洗衣物"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月15号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 06:59:11""}}"
本月31号公司年会筹备策划会,2025-06-28 07:42:58,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""公司年会筹备策划会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月31号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 07:42:58""}}"
下周二全天邮寄包装快递样品,2025-06-28 07:53:34,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""物流"",""content"":""邮寄包装快递样品"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 08:00:00"",""end_time"":""2025-07-01 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 07:53:34""}}"
帮我记下周日晚上7点购买儿童玩具，到时提醒我一下,2025-06-28 07:56:40,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""购买儿童玩具"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 19:00:00"",""end_time"":"""",""remind_time"":""2025-07-06 19:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 07:56:40""}}"
明天上午九点用户体验研究,2025-06-28 08:07:03,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""用户体验研究"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""上午九点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 08:07:03""}}"
下周日早上9点教堂活动,2025-06-28 08:25:03,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""活动"",""content"":""教堂活动"",""place"":""教堂"",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""早上9点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 08:25:03""}}"
下周二全天拍摄产品宣传视频,2025-06-28 08:35:30,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""拍摄"",""content"":""拍摄产品宣传视频"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 08:00:00"",""end_time"":""2025-07-01 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 08:35:30""}}"
帮我记下周五晚上7点半采购厨房调料，到时提醒我一下,2025-06-28 08:50:49,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""采购厨房调料"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""7点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 19:30:00"",""end_time"":"""",""remind_time"":""2025-07-04 19:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 08:50:49""}}"
本月25号交流技术难题解决方案会,2025-06-28 09:04:30,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""交流技术难题解决方案"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月25号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 09:04:30""}}"
下周四中午12点参加商业party,2025-06-28 09:10:07,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""参加商业party"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""中午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 12:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 09:10:07""}}"
周六下午2点约了老王去下棋,2025-06-28 09:13:32,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""约了老王去下棋"",""place"":"""",""related_person"":""老王"",""start_date_chinese"":""周六"",""start_time_chinese"":""下午2点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 09:13:32""}}"
本月20号整理阳台，到时提醒我一下,2025-06-28 09:24:20,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""整理"",""content"":""整理阳台"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月20号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 09:24:20""}}"
下周三晚上7点家长委员交流会,2025-06-28 09:37:10,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""家长委员交流会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 09:37:10""}}"
帮我记下下周一上午十点半项目成本控制分析会,2025-06-28 09:50:31,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""项目成本控制分析会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""十点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 10:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 09:50:31""}}"
帮我记下下周三下午三点和投资人见面,2025-06-28 09:55:55,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""和投资人见面"",""place"":"""",""related_person"":""投资人"",""start_date_chinese"":""下周三"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 09:55:55""}}"
本月30号年度战略规划会,2025-06-28 10:03:14,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""年度战略规划会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月30号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 10:03:14""}}"
帮我安排明天早上8点的打篮球，到时提醒我一下,2025-06-28 10:13:43,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""运动"",""content"":""打篮球"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""早上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 08:00:00"",""end_time"":"""",""remind_time"":""2025-06-29 08:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 10:13:43""}}"
后天下午三点准备产品质检材料,2025-06-28 10:25:35,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""资料"",""content"":""准备产品质检材料"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 10:25:35""}}"
周五下午四点整理行业研究资料,2025-06-28 10:39:16,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""资料"",""content"":""整理行业研究资料"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""下午四点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 10:39:16""}}"
下周六全天去野营,2025-06-28 10:52:52,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""去野营"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 08:00:00"",""end_time"":""2025-07-05 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 10:52:52""}}"
提醒我明天中午12点平板支撑，到时提醒我一下,2025-06-28 11:25:19,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""平板支撑"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""中午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 12:00:00"",""end_time"":"""",""remind_time"":""2025-06-29 12:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 11:25:19""}}"
明天早上审核报销单据,2025-06-28 12:18:02,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""审核报销单据"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""早上"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 12:18:02""}}"
