query_hist,current_time,生成结果
用户:帮我记下下周六早上8点要去看牙医; 你:好嘞，什么时间提醒你？; 用户:提前15分钟提醒我就行,2025-06-27 04:00:31,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""下周六早上8点要去看牙医"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""早上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 08:00:00"",""end_time"":"""",""remind_time"":""2025-07-05 07:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 04:00:31""}}"
用户:帮我记下下周日8点有个项目会议; 你:好嘞，什么时间提醒你？; 用户:提前1小时提醒我,2025-06-27 04:00:31,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""项目会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 08:00:00"",""end_time"":"""",""remind_time"":""2025-07-06 07:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 04:00:31""}}"
用户:帮我记一下下周天下午2点有个项目会议; 你:下周天14点到16点已经有团队聚餐了。项目会议要换个时间吗？; 用户:改到下周天14点。; 你:好的，会持续多久啊？; 用户:大概2小时吧。; 你:提前15分钟叫你，成不？; 用户:ok,2025-06-27 04:00:31,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""项目会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周天"",""start_time_chinese"":""下午2点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 14:00:00"",""end_time"":""2025-07-06 16:00:00"",""remind_time"":""2025-07-06 13:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 04:00:31""}}"
用户:帮我记一下今天8点有个项目会议; 你:今天8点到10点已经有客户拜访了。项目会议要改个时间吗？; 用户:改到今天11点吧。; 你:好的，会持续多久啊？; 用户:大概2小时吧。; 你:提前3小时叫你，成不？; 用户:ok,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""项目会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""今天"",""start_time_chinese"":""11点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 11:00:00"",""end_time"":""2025-06-28 13:00:00"",""remind_time"":""2025-06-28 08:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下明天中午12点有个客户约见; 你:好的，会持续多久啊？; 用户:大概1小时吧; 你:提前15分钟叫你，成不？; 用户:ok,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""有个客户约见"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":""明天"",""start_time_chinese"":""中午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 12:00:00"",""end_time"":""2025-06-29 13:00:00"",""remind_time"":""2025-06-29 11:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:后天下午3点帮我记个客户拜访; 你:好的，大概要多久啊？; 用户:差不多1小时吧; 你:那我提前半小时提醒你，可以吗？; 用户:行,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""客户拜访"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 15:00:00"",""end_time"":""2025-06-30 16:00:00"",""remind_time"":""2025-06-30 14:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下周一11点要去看牙医; 你:好的，大概要看多久啊？; 用户:差不多1小时吧; 你:什么时间提醒你？; 用户:提前15分钟提醒我,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去看牙医"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周一"",""start_time_chinese"":""11点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 11:00:00"",""end_time"":""2025-06-30 12:00:00"",""remind_time"":""2025-06-30 10:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:周二11点帮我记个客户拜访; 你:周二11点到12点已经有部门例会了。客户拜访要改时间吗？; 用户:改到周二11点; 你:好的，会持续多久啊？; 用户:大概1小时吧; 你:提前15分钟叫你，成不？; 用户:ok,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""客户拜访"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":""周二"",""start_time_chinese"":""11点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 11:00:00"",""end_time"":""2025-07-01 12:00:00"",""remind_time"":""2025-07-01 10:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下周三10点有个产品会议; 你:好的，这个会大概要开多久呀？; 用户:大概2小时吧; 你:提前2小时提醒你可以吗？; 用户:没问题,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""产品会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 10:00:00"",""end_time"":""2025-07-02 12:00:00"",""remind_time"":""2025-07-02 08:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记这周四晚上8点有个项目讨论会; 你:周四20点到21点已经有客户接待安排了。项目讨论会要换个时间吗？; 用户:改到周四20点吧; 你:好的，大概要多久啊？; 用户:大概1小时吧; 你:提前2小时叫你，行不？; 用户:ok,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""项目讨论会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周四"",""start_time_chinese"":""20点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 20:00:00"",""end_time"":""2025-06-29 21:00:00"",""remind_time"":""2025-06-29 18:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下周五16点有个部门例会; 你:好的，会持续多久啊？; 用户:大概2小时吧; 你:什么时间提醒你？; 用户:提前3小时提醒我,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""部门例会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""16点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 16:00:00"",""end_time"":""2025-07-04 18:00:00"",""remind_time"":""2025-07-04 13:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户: 这周六下午3点帮我记个健身计划呗; 你: 好的，大概要练多久啊？; 用户: 差不多两小时吧; 你: 提前15分钟提醒你够不够？; 用户: 可以,2025-06-28 01:02:51,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""运动"",""content"":""健身计划"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周六"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 15:00:00"",""end_time"":""2025-07-05 17:00:00"",""remind_time"":""2025-07-05 14:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:这周日下午4点帮我记个客户约见; 你:好的，大概要谈多久呀？; 用户:差不多2小时吧; 你:提前2小时提醒你可以吗？; 用户:没问题,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""客户约见"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":""这周日下午"",""start_time_chinese"":""4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 16:00:00"",""end_time"":""2025-06-30 18:00:00"",""remind_time"":""2025-06-30 14:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记一下周日10点有个健身课; 你:周日10点到12点已经有客户约见了。健身课要换个时间吗？; 用户:改到周天10点。; 你:好的，会持续多久啊？; 用户:大概2小时吧。; 你:提前1小时叫你，成不？; 用户:ok,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""健身课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周日"",""start_time_chinese"":""10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 10:00:00"",""end_time"":""2025-06-29 12:00:00"",""remind_time"":""2025-06-29 09:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下下周一晚上8点有个项目汇报会; 你:收到啦，要提前多久提醒你呢？; 用户:提前3小时提醒我,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""项目汇报会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 20:00:00"",""end_time"":"""",""remind_time"":""2025-06-30 17:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下下周二下午2点有个产品演示会; 你:好的，什么时间提醒你？; 用户:提前半小时提醒我,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""产品演示会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""下午2点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 14:00:00"",""end_time"":"""",""remind_time"":""2025-07-01 13:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下下周三17点有个团队周会; 你:好的，会持续多久啊？; 用户:大概2小时吧。; 你:提前2小时叫你，成不？; 用户:ok,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""团队周会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""17点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 17:00:00"",""end_time"":""2025-07-02 19:00:00"",""remind_time"":""2025-07-02 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下下周四下午1点有个项目会议; 你:好的，会持续多久啊？; 用户:大概2小时吧。; 你:什么时间提醒你？; 用户:提前3小时提醒我,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""下周四下午1点有个项目会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""下午1点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 13:00:00"",""end_time"":""2025-07-03 15:00:00"",""remind_time"":""2025-07-03 10:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我把下周五17点约个健身课; 你:下周五午5点已经有团建聚餐了。健身课要换个时间吗？; 用户:那就还是下周五17点吧; 你:好嘞，提前15分钟提醒你成不？; 用户:可以,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""约个健身课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周五"",""start_time_chinese"":""17点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 17:00:00"",""end_time"":"""",""remind_time"":""2025-07-04 16:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下下周六早上8点有个项目汇报; 你:好的，会持续多久啊？; 用户:大概2小时吧。; 你:什么时间提醒你？; 用户:提前15分钟提醒我,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""项目汇报"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""早上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 08:00:00"",""end_time"":""2025-07-05 10:00:00"",""remind_time"":""2025-07-05 07:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记一下下周日17点有个家庭聚餐; 你:好的，什么时间提醒你？; 用户:提前半小时提醒我,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""家庭"",""content"":""家庭聚餐"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""17点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 17:00:00"",""end_time"":"""",""remind_time"":""2025-07-06 16:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
用户:帮我记下周日晚上8点有个瑜伽课; 你:好的，会持续多久啊？; 用户:大概1小时吧; 你:什么时间提醒你？; 用户:提前半小时提醒我,2025-06-28 01:02:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""瑜伽课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 20:00:00"",""end_time"":""2025-07-06 21:00:00"",""remind_time"":""2025-07-06 19:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 01:02:51""}}"
